2.455873,2.457268,9.151967
2.519007,2.459489,9.189075
2.464322,2.453778,9.191248
2.524168,2.500664,9.118628
2.517615,2.547543,9.103022
2.525417,2.483633,9.173522
2.529837,2.464996,9.137677
2.459276,2.547843,9.147338
2.543751,2.531901,9.108028
2.543627,2.533615,9.121954
2.531431,2.461346,9.185532
2.531306,2.450583,9.101914
2.513450,2.458826,9.142595
2.483081,2.541877,9.174430
2.504391,2.504966,9.110338
2.498694,2.548349,9.159184
2.466650,2.486108,9.174152
2.457540,2.475863,9.169349
2.528910,2.494379,9.174249
2.456580,2.541192,9.159144
2.459789,2.464991,9.153056
2.513671,2.465255,9.184534
2.451514,2.491477,9.199507
2.525909,2.458091,9.186727
2.538239,2.476156,9.193993
2.540134,2.529311,9.176826
2.476120,2.452129,9.181368
2.526082,2.464694,9.153406
2.488247,2.472896,9.105175
2.541958,2.485211,9.190290
2.476887,2.546764,9.115273
2.472998,2.477775,9.112127
2.527490,2.525545,9.188352
2.522605,2.528802,9.128262
2.515623,2.475118,9.157051
2.452591,2.501183,9.138699
2.541710,2.527566,9.147637
2.498625,2.491099,9.158371
2.498229,2.529918,9.189819
2.458166,2.490546,9.164262
2.472831,2.473684,9.153704
2.495365,2.492554,9.104262
2.519325,2.495972,9.153223
2.482515,2.527890,9.103646
2.539876,2.499158,9.104555
2.492485,2.489442,9.100494
2.495331,2.532599,9.143826
2.529435,2.515869,9.152693
2.504411,2.533723,9.139282
2.513620,2.518787,9.196673
2.450648,2.542082,9.118056
2.460374,2.503312,9.120780
2.494563,2.513942,9.167833
2.529646,2.453813,9.188589
2.483829,2.522430,9.125899
2.471597,2.531477,9.182632
2.462526,2.473084,9.181281
2.491654,2.529228,9.181042
2.509200,2.531448,9.190263
2.459622,2.470626,9.156643
2.477595,2.546413,9.108175
2.533344,2.518312,9.120609
2.545291,2.504536,9.190053
2.520211,2.481027,9.166793
2.547371,2.465304,9.116656
2.496889,2.514778,9.116371
2.500029,2.494385,9.180270
2.488146,2.464224,9.159576
2.549385,2.518562,9.117705
2.481139,2.511414,9.176862
2.460559,2.514916,9.148821
2.457163,2.539163,9.157494
2.528694,2.457744,9.146844
2.457034,2.477630,9.175092
2.515541,2.494869,9.110579
2.481656,2.487223,9.110917
2.502502,2.452225,9.196787
2.470024,2.486833,9.158825
2.473265,2.473049,9.181808
2.457215,2.505561,9.106332
2.460912,2.546522,9.138454
2.463767,2.523781,9.129171
2.542717,2.534316,9.192180
2.518893,2.531001,9.181084
2.455486,2.547966,9.105732
2.549443,2.486941,9.169692
2.513117,2.455259,9.193583
2.484084,2.494494,9.111553
2.486436,2.530184,9.154753
2.454956,2.538129,9.189274
2.485243,2.471603,9.177938
2.502266,2.478022,9.168350
2.530410,2.496081,9.176847
2.487307,2.472048,9.155170
2.494702,2.457255,9.138980
2.544406,2.525573,9.165497
2.484714,2.493500,9.194595
2.491614,2.452907,9.151003
2.473144,2.532233,9.190865
2.506108,2.459371,9.100574
2.454967,2.528484,9.177665
2.460184,2.514906,9.172962
2.524053,2.462140,9.139729
2.539498,2.542001,9.166075
2.500922,2.504633,9.124914
2.450601,2.543368,9.134317
2.476446,2.532042,9.172789
2.541734,2.532053,9.162526
2.455806,2.538041,9.101191
2.535836,2.500863,9.147881
2.544431,2.452547,9.101605
2.458023,2.494229,9.153445
2.461258,2.468065,9.112174
2.504688,2.495972,9.154518
2.473802,2.496568,9.176715
2.543757,2.531504,9.136843
2.457155,2.499345,9.148063
2.474750,2.529743,9.141333
2.489175,2.469312,9.182922
2.502342,2.458140,9.107206
2.508447,2.468890,9.185849
2.486620,2.526245,9.148746
2.493419,2.486533,9.114580
2.496144,2.488074,9.110654
2.456629,2.462406,9.100870
2.508627,2.489394,9.100883
2.465111,2.523431,9.147656
2.512552,2.465155,9.110360
2.503987,2.510845,9.127763
2.488399,2.527637,9.143360
2.472582,2.486456,9.124519
2.511123,2.546601,9.167114
2.521475,2.531239,9.176770
2.473897,2.481969,9.196919
2.528262,2.500323,9.182363
2.477804,2.546382,9.196416
2.509501,2.473901,9.198092
2.471622,2.458501,9.173737
2.495330,2.504780,9.192759
2.479487,2.543539,9.111984
2.481013,2.481345,9.115829
2.454697,2.488088,9.140020
2.477850,2.534306,9.129006
2.544869,2.513879,9.106454
2.520312,2.490747,9.138454
2.504916,2.516492,9.128024
2.459914,2.471135,9.116224
2.488765,2.471891,9.119927
2.522928,2.543754,9.116579
2.495028,2.531619,9.170109
2.478228,2.484442,9.164936
2.506757,2.458691,9.164777
2.462401,2.478372,9.155360
2.454132,2.490692,9.103041
2.463691,2.456594,9.117049
2.508909,2.526540,9.106443
2.450585,2.483128,9.179247
2.546150,2.540331,9.187355
2.517349,2.488007,9.187497
2.519933,2.507473,9.158376
2.508043,2.480153,9.188119
2.469641,2.455040,9.110229
2.508901,2.494199,9.155062
2.503640,2.473931,9.100674
2.466869,2.470654,9.123281
2.530016,2.476969,9.163368
2.510782,2.508645,9.143281
2.466330,2.503287,9.101069
2.475121,2.457752,9.195848
2.491319,2.496354,9.175628
2.524873,2.547625,9.185986
2.509393,2.472843,9.127829
2.458784,2.490311,9.110909
2.498372,2.533215,9.192882
2.453063,2.538128,9.171636
2.466423,2.475652,9.131934
2.518899,2.533084,9.194223
2.474235,2.464966,9.136097
2.502613,2.518675,9.117887
2.495750,2.479151,9.133067
2.527869,2.491631,9.198294
2.484590,2.498163,9.171959
2.491369,2.543429,9.157666
2.542794,2.535466,9.125688
2.530257,2.525219,9.110280
2.451811,2.487489,9.175256
2.535317,2.473406,9.182807
2.505124,2.518237,9.162189
2.502131,2.510767,9.107737
2.496179,2.485530,9.160708
2.526790,2.464324,9.143770
2.502926,2.480937,9.156573
2.530246,2.539886,9.116534
2.498706,2.543887,9.151897
2.455058,2.454944,9.199941
2.493885,2.526031,9.144209
2.471159,2.470146,9.190938
2.519614,2.543196,9.150928
2.540584,2.499249,9.129341
2.500748,2.476072,9.189508
2.525081,2.535000,9.190464
2.453986,2.547776,9.129387
2.474157,2.452363,9.123343
2.549880,2.523970,9.110247
2.466245,2.482543,9.151774
2.507483,2.461261,9.167230
2.488651,2.458077,9.158442
2.549308,2.521808,9.182126
2.528889,2.545954,9.103996
2.520921,2.519136,9.175846
2.544000,2.516346,9.175529
2.543185,2.509021,9.157702
2.480647,2.541617,9.107564
2.460644,2.453542,9.122500
2.527574,2.537036,9.107366
2.478431,2.489187,9.106602
2.463454,2.478182,9.160744
2.480000,2.464919,9.140184
2.521532,2.484475,9.116290
2.483305,2.497056,9.178404
2.475863,2.519632,9.100374
2.489420,2.477770,9.123731
2.465286,2.469058,9.101209
2.450172,2.546182,9.124115
2.497320,2.464926,9.169093
2.548995,2.463956,9.151830
2.463538,2.480062,9.151354
2.488172,2.505801,9.145198
2.494618,2.539805,9.153939
2.533907,2.475816,9.183176
2.482918,2.505012,9.186146
2.485102,2.510784,9.196220
2.485618,2.487401,9.104977
2.524465,2.487131,9.157737
2.487646,2.473666,9.162208
2.502321,2.509207,9.100153
2.497216,2.503801,9.130932
2.481532,2.504515,9.137656
2.467025,2.488503,9.129575
2.531896,2.475265,9.123362
2.532279,2.522739,9.121070
2.531106,2.505330,9.131593
2.468232,2.471357,9.153247
2.513227,2.500563,9.112733
2.466841,2.504016,9.140509
2.518837,2.488406,9.193494
2.513036,2.504422,9.179273
2.514352,2.512058,9.103706
2.478817,2.468393,9.137426
2.515830,2.450996,9.145672
2.470711,2.544336,9.101089
2.539001,2.499417,9.155887
2.496313,2.529874,9.144447
2.503890,2.474229,9.111119
2.463795,2.508456,9.167085
2.532037,2.450310,9.114470
2.481211,2.518092,9.117729
2.492989,2.471341,9.175388
2.513950,2.458737,9.140775
2.502817,2.549380,9.183549
2.501767,2.490752,9.116853
2.466094,2.533787,9.113689
2.470967,2.548188,9.140623
2.463768,2.452465,9.128319
2.523454,2.499704,9.182213
2.544088,2.487434,9.154800
2.545741,2.463142,9.175850
2.468126,2.498912,9.158829
2.479080,2.501149,9.156946
2.484439,2.473172,9.148368
2.532746,2.457976,9.154681
2.537956,2.518937,9.120313
2.477345,2.536894,9.133062
2.457810,2.509504,9.176728
2.469697,2.489268,9.183923
2.512879,2.460342,9.110929
2.478142,2.534215,9.199639
2.493999,2.533953,9.197202
2.495268,2.466180,9.131122
2.479489,2.466907,9.157512
2.534844,2.527428,9.128956
2.532869,2.523775,9.140552
2.536701,2.536050,9.148785
2.462103,2.468349,9.100662
2.460449,2.460594,9.158678
2.495023,2.549240,9.129659
2.510300,2.517312,9.103858
2.529577,2.505157,9.129421
2.492541,2.533044,9.116997
2.475780,2.529277,9.112310
2.524664,2.533988,9.180152
2.536020,2.486523,9.141308
2.484004,2.451524,9.105874
2.473371,2.548417,9.192435
2.544499,2.502338,9.146907
2.465114,2.464111,9.167925
2.501567,2.539056,9.164623
2.510689,2.546079,9.197726
2.520648,2.538719,9.193416
2.487955,2.464518,9.197500
2.515991,2.459173,9.169041
2.512378,2.539978,9.151894
2.463944,2.511689,9.115625
2.514376,2.514740,9.185982
2.452994,2.465972,9.143951
2.546616,2.479671,9.173075
2.497619,2.477398,9.181965
2.472826,2.480113,9.114217
2.538556,2.512811,9.165125
2.540610,2.528709,9.168159
2.453670,2.527744,9.144517
2.537864,2.479531,9.121382
2.531255,2.494761,9.100090
2.520536,2.544652,9.114923
2.511507,2.490476,9.183748
2.525570,2.547928,9.179885
2.493605,2.521735,9.155359
2.509368,2.548672,9.182248
2.454580,2.525886,9.119852
2.492049,2.463732,9.189889
2.470132,2.512029,9.117935
2.506750,2.451490,9.139078
2.538464,2.466150,9.130664
2.471168,2.524134,9.175842
2.530085,2.545181,9.109160
2.490668,2.454783,9.191522
2.539097,2.496918,9.159819
2.485591,2.535659,9.178076
2.512773,2.472167,9.151863
2.508169,2.499983,9.171417
2.487620,2.524904,9.111743
2.458277,2.455615,9.168941
2.498427,2.463605,9.160444
2.532995,2.549512,9.195418
2.491728,2.464431,9.137686
2.469492,2.460689,9.157078
2.453750,2.483137,9.126974
2.500209,2.516668,9.180689
2.490828,2.545343,9.136482
2.527364,2.512204,9.163033
2.458047,2.490363,9.178054
2.509375,2.470320,9.113550
2.455695,2.465942,9.136115
2.548044,2.471382,9.168015
2.493108,2.472601,9.148043
2.520568,2.478698,9.132665
2.450327,2.542697,9.158399
2.486412,2.522536,9.111751
2.534698,2.471598,9.191644
2.486642,2.487117,9.116696
2.498417,2.496126,9.143854
2.523850,2.541863,9.135016
2.510562,2.511886,9.116280
2.498814,2.470459,9.148505
2.472412,2.536000,9.196778
2.536582,2.537553,9.108970
2.455748,2.453180,9.143776
2.546885,2.490527,9.134491
2.520323,2.465743,9.197090
2.528655,2.507717,9.157465
2.544209,2.521643,9.101542
2.517524,2.516739,9.177273
2.450227,2.474607,9.162539
2.521995,2.467746,9.152142
2.487037,2.528519,9.176104
2.466236,2.522384,9.162478
2.529966,2.546365,9.102604
2.478560,2.454470,9.135065
2.549824,2.499858,9.162297
2.527362,2.479046,9.176887
2.519264,2.466450,9.175420
2.453916,2.462189,9.156551
2.508940,2.547987,9.161501
2.541581,2.454912,9.150038
2.540508,2.512335,9.163070
2.454191,2.486149,9.149467
2.495744,2.473920,9.115429
2.475450,2.487755,9.142267
2.544414,2.466512,9.111140
2.486300,2.536022,9.167224
2.544801,2.479494,9.106443
2.465788,2.504018,9.178219
2.542525,2.522918,9.138956
2.534191,2.548898,9.183953
2.514351,2.492649,9.103146
2.452443,2.504759,9.128035
2.537921,2.546334,9.181657
2.538266,2.545278,9.140013
2.472795,2.468925,9.178892
2.539241,2.530379,9.122670
2.483464,2.479808,9.174960
2.521973,2.498256,9.147933
2.523601,2.453215,9.131723
2.457347,2.532024,9.178840
2.454615,2.521675,9.139205
2.470154,2.476582,9.161262
2.460427,2.489791,9.169275
2.497864,2.501741,9.118176
2.546966,2.451899,9.111817
2.521762,2.458010,9.126773
2.456881,2.504936,9.102374
2.499474,2.462258,9.126761
2.482299,2.496958,9.114674
2.520022,2.503617,9.142721
2.540908,2.535182,9.157316
2.453985,2.523015,9.170134
2.529541,2.504431,9.122878
2.465922,2.549930,9.122129
2.450822,2.459849,9.136544
2.540450,2.547236,9.151724
2.549947,2.456322,9.149894
2.499103,2.530506,9.170877
2.520083,2.544048,9.157893
2.543969,2.493345,9.197068
2.469775,2.509555,9.140476
2.507475,2.530867,9.129295
2.531919,2.458318,9.108864
2.535190,2.533582,9.159922
2.466892,2.545310,9.168737
2.519382,2.545201,9.145395
2.482477,2.496085,9.147392
2.539374,2.462083,9.172881
2.524520,2.511132,9.151003
2.494394,2.482298,9.130627
2.535700,2.502779,9.146766
2.536908,2.509716,9.138519
2.482506,2.481148,9.196426
2.520233,2.460052,9.149796
2.517661,2.530237,9.142061
2.484709,2.500263,9.171771
2.508718,2.524282,9.149895
2.529300,2.542485,9.197991
2.549486,2.508295,9.168163
2.492822,2.459210,9.188195
2.523498,2.533160,9.177567
2.547944,2.494981,9.192178
2.465977,2.471158,9.198404
2.486032,2.530865,9.104778
2.543658,2.459279,9.149570
2.524867,2.536931,9.141818
2.487221,2.523173,9.119603
2.465132,2.469594,9.116641
2.468507,2.492410,9.193027
2.534430,2.461738,9.174989
2.530661,2.519083,9.178415
2.506500,2.453479,9.163975
2.460678,2.521946,9.191133
2.509880,2.457346,9.172003
2.531401,2.453495,9.137920
2.454857,2.479548,9.111827
2.549490,2.474382,9.186400
2.492972,2.484371,9.179311
2.506274,2.544008,9.195518
2.536862,2.533286,9.182325
2.515480,2.473060,9.163267
2.511862,2.462661,9.196814
2.521575,2.511144,9.155228
2.470539,2.453683,9.195267
2.469713,2.460595,9.175424
2.535559,2.536211,9.150543
2.497336,2.519889,9.128233
2.521227,2.467873,9.193148
2.470276,2.525788,9.160713
2.531309,2.512289,9.185298
2.542023,2.487834,9.170495
2.460920,2.477951,9.178839
2.456064,2.475364,9.188384
2.450124,2.529924,9.185270
2.462040,2.509913,9.156502
2.454319,2.540210,9.152742
2.518160,2.517772,9.152690
2.517775,2.450212,9.163248
2.512227,2.502187,9.111403
2.516401,2.455086,9.171550
2.533236,2.491237,9.166122
2.468625,2.480228,9.149530
2.543738,2.507110,9.153370
2.487515,2.459197,9.171360
2.458764,2.542676,9.199666
2.494572,2.474454,9.102638
2.465496,2.485584,9.157640
2.543480,2.464764,9.145225
2.512637,2.497174,9.152992
2.514451,2.482756,9.127956
2.506880,2.535185,9.110188
2.465108,2.464518,9.110109
2.539938,2.539519,9.149040
2.471007,2.517512,9.175879
2.470832,2.477221,9.104791
2.544540,2.481257,9.134337
2.512918,2.509134,9.169951
2.453060,2.480924,9.135634
2.474084,2.537227,9.129588
2.511888,2.494405,9.118358
2.516129,2.489894,9.195886
2.453706,2.530973,9.116845
2.531632,2.546192,9.105524
2.451102,2.462532,9.128609
2.485941,2.510390,9.169449
2.484689,2.469696,9.131291
2.494526,2.504700,9.148176
2.482955,2.533551,9.138527
2.506654,2.533185,9.194551
2.493274,2.461620,9.190993
2.493416,2.546285,9.155196
2.503147,2.494072,9.126396
2.458238,2.510751,9.141889
2.495270,2.500764,9.196608
2.542260,2.457770,9.197684
2.477353,2.467197,9.132005
2.547451,2.513523,9.131576
2.451075,2.519019,9.100539
2.502395,2.545901,9.114745
2.470397,2.463674,9.117062
2.454885,2.461442,9.114364
2.492881,2.453089,9.116603
2.491832,2.523897,9.189837
2.458045,2.463994,9.100938
2.464721,2.463848,9.150055
2.496971,2.498657,9.183223
2.460148,2.506087,9.156346
2.540859,2.522214,9.103804
2.459583,2.514954,9.175904
2.480212,2.519783,9.147625
2.508958,2.452612,9.106829
2.490876,2.548140,9.130332
2.480914,2.526872,9.195722
2.547379,2.499693,9.191478
2.453037,2.495346,9.129194
2.480850,2.543820,9.125755
2.481350,2.457973,9.196402
2.520908,2.502813,9.131921
2.525972,2.514631,9.146127
2.474896,2.484808,9.114248
2.484848,2.541584,9.153397
2.490031,2.455419,9.173115
2.502359,2.543642,9.139949
2.484539,2.451895,9.151465
2.450976,2.451379,9.168102
2.479663,2.503506,9.182226
2.460560,2.528490,9.187961
2.529159,2.474264,9.107834
2.466641,2.528745,9.170154
2.494113,2.464228,9.135271
2.541440,2.488858,9.195848
2.531523,2.498585,9.161650
2.522913,2.493547,9.192954
2.475882,2.539747,9.172139
2.525849,2.450327,9.197128
2.505301,2.498107,9.133026
2.534841,2.465236,9.177075
2.471275,2.517381,9.171394
2.462013,2.543450,9.107021
2.464176,2.510193,9.171114
2.467432,2.527569,9.194206
2.496256,2.471494,9.158293
2.549858,2.465121,9.131661
2.531013,2.545523,9.153109
2.525928,2.478429,9.107318
2.497069,2.538335,9.144296
2.467592,2.516186,9.191488
2.491195,2.510493,9.105791
2.520089,2.530616,9.110521
2.536148,2.532218,9.130689
2.467949,2.517976,9.172544
2.455108,2.496275,9.146397
2.505141,2.514447,9.164933
2.492213,2.528888,9.174124
